hour,AUC,Accuracy,Acc_class_0,Acc_class_1
73,0.8830719283681214,0.7916666666666666,0.8350806451612904,0.7132352941176471
74,0.8694890002371917,0.7916666666666666,0.7969758064516129,0.7845588235294118
75,0.8743432756166983,0.7916666666666666,0.7899193548387097,0.7963235294117647
76,0.8563189338235293,0.7708333333333334,0.7784274193548387,0.7617647058823529
77,0.8592312025616697,0.7791666666666666,0.7586693548387096,0.8205882352941177
78,0.8806058764231498,0.7916666666666667,0.8409274193548388,0.6985294117647058
79,0.8708276506166983,0.7749999999999999,0.7451612903225806,0.8301470588235293
80,0.8731269271821631,0.7625,0.7383064516129032,0.8066176470588236
81,0.8899030479127135,0.7958333333333333,0.7786290322580645,0.8338235294117646
82,0.8561284392789373,0.7125,0.7032258064516129,0.7389705882352942
83,0.8653144271821631,0.6916666666666667,0.6336693548387097,0.8095588235294118
