hour,AUC,Accuracy,Acc_class_0,Acc_class_1
6,0.8029629629629629,0.5679487179487179,0.5266666666666666,0.6833333333333333
7,0.7560606060606061,0.5323809523809524,0.43636363636363634,0.8166666666666667
8,0.7930555555555555,0.6008333333333333,0.5384615384615384,0.85
9,0.7771062271062272,0.5026143790849673,0.4142857142857143,0.75
10,0.8150000000000001,0.5147368421052632,0.4058333333333334,0.85
11,0.8770588235294117,0.6757575757575758,0.6676470588235294,0.6699999999999999
12,0.8055555555555556,0.6134057971014493,0.6111111111111112,0.6133333333333334
13,0.8325964912280701,0.6981538461538461,0.6957894736842105,0.72
14,0.8057142857142857,0.6698005698005698,0.6761904761904761,0.6266666666666667
15,0.8117391304347826,0.6857142857142857,0.6387351778656127,0.86
16,0.8135524499654935,0.7429885057471264,0.8025362318840579,0.5333333333333333
17,0.8220586080586081,0.75,0.7953846153846154,0.5666666666666667
18,0.8549450549450551,0.84349376114082,0.8792022792022791,0.7
19,0.8158730158730159,0.7529411764705882,0.7481481481481481,0.7714285714285715
20,0.8738608374384237,0.8055555555555557,0.8408866995073891,0.6678571428571429
21,0.8713095238095239,0.7964438122332859,0.82,0.6892857142857143
22,0.8471198156682028,0.7798920377867746,0.8258064516129032,0.5892857142857143
23,0.8377232142857143,0.8114102564102564,0.8375,0.7
24,0.855661525974026,0.8043589743589742,0.8285984848484848,0.6928571428571428
25,0.8583637716450216,0.8243589743589744,0.8344696969696969,0.775
26,0.8290584415584416,0.825,0.8522727272727273,0.6857142857142857
27,0.8688248026483321,0.8139024390243902,0.8096256684491978,0.8321428571428571
28,0.8792080468551056,0.759390243902439,0.7436720142602495,0.8321428571428571
29,0.8368697478991598,0.7718931475029036,0.7705882352941176,0.7857142857142858
30,0.8909123649459785,0.6952380952380952,0.6959663865546218,0.7
31,0.8806916099773241,0.8021040974529348,0.8058730158730159,0.7714285714285714
32,0.870748299319728,0.7687707641196013,0.7601587301587301,0.8035714285714286
33,0.8689002267573697,0.8033222591362126,0.8088888888888889,0.7821428571428571
34,0.8675736961451246,0.7749723145071983,0.7804761904761904,0.7571428571428571
35,0.89281179138322,0.8458471760797341,0.8546031746031746,0.8
36,0.8758956916099774,0.7992248062015505,0.8203174603174602,0.6857142857142857
37,0.8954535147392291,0.7712070874861572,0.7647619047619048,0.8
38,0.8452380952380952,0.6883720930232559,0.6761904761904762,0.7642857142857143
39,0.8468055555555555,0.6720930232558139,0.6423809523809524,0.8035714285714286
40,0.8690674603174603,0.7010570824524314,0.6992063492063493,0.6928571428571428
41,0.8440476190476189,0.8035940803382664,0.8166666666666667,0.75
42,0.8654225654225656,0.7636363636363636,0.7681681681681682,0.75
43,0.8828909266409267,0.7626262626262627,0.7615615615615615,0.775
44,0.8542792792792794,0.7674747474747474,0.7986486486486487,0.625
45,0.8557057057057056,0.7695652173913043,0.8054054054054054,0.6027777777777777
